runID,mode,seedUsed,measuring,simT,machine,down,availability,opT,proc,ict,performance,quality,oee
634532,FLOW,1,1,700.000000,M1,345.441210,0.506513,354.558790,1423,7.500000,1.000000,1.000000,0.506513
634532,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,65,8.000000,0.793893,1.000000,0.742857
634532,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,70,10.000000,1.000000,1.000000,1.000000
634532,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,59,6.500000,0.547857,1.000000,0.547857
634532,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,40,9.000000,0.514286,1.000000,0.514286
634532,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,18,5.000000,0.128571,1.000000,0.128571
639031,FLOW,1,1,700.000000,M1,311.419906,0.555114,388.580094,1397,7.500000,1.000000,1.000000,0.555114
639031,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,57,8.000000,0.696183,1.000000,0.651429
639031,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,70,10.000000,1.000000,1.000000,1.000000
639031,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,71,6.500000,0.659286,1.000000,0.659286
639031,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,53,9.000000,0.681429,1.000000,0.681429
639031,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,16,5.000000,0.114286,1.000000,0.114286
641283,FLOW,1,1,700.000000,M1,244.049812,0.651357,455.950188,1399,7.500000,1.000000,1.000000,0.651357
641283,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,55,8.000000,0.671756,1.000000,0.628571
641283,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,69,10.000000,0.985714,1.000000,0.985714
641283,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,53,6.500000,0.492143,1.000000,0.492143
641283,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,34,9.000000,0.437143,1.000000,0.437143
641283,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,19,5.000000,0.135714,1.000000,0.135714
643577,FLOW,1,1,700.000000,M1,264.042904,0.622796,435.957096,1388,7.500000,1.000000,1.000000,0.622796
643577,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,56,8.000000,0.683969,1.000000,0.640000
643577,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,69,10.000000,0.985714,1.000000,0.985714
643577,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,67,6.500000,0.622143,1.000000,0.622143
643577,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,46,9.000000,0.591429,1.000000,0.591429
643577,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,18,5.000000,0.128571,1.000000,0.128571
645446,FLOW,1,1,700.000000,M1,401.500180,0.426428,298.499820,1398,7.500000,1.000000,1.000000,0.426428
645446,FLOW,1,1,700.000000,M2,30.000000,0.957143,670.000000,48,8.000000,0.573134,1.000000,0.548571
645446,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,69,10.000000,0.985714,1.000000,0.985714
645446,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,55,6.500000,0.510714,1.000000,0.510714
645446,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,38,9.000000,0.488571,1.000000,0.488571
645446,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,15,5.000000,0.107143,1.000000,0.107143
647032,FLOW,1,1,700.000000,M1,291.217090,0.583976,408.782910,1387,7.500000,1.000000,1.000000,0.583976
647032,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,63,8.000000,0.769466,1.000000,0.720000
647032,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,70,10.000000,1.000000,1.000000,1.000000
647032,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,69,6.500000,0.640714,1.000000,0.640714
647032,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,51,9.000000,0.655714,1.000000,0.655714
647032,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,16,5.000000,0.114286,1.000000,0.114286
648527,FLOW,1,1,700.000000,M1,262.777345,0.624604,437.222655,1435,7.500000,1.000000,1.000000,0.624604
648527,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,54,8.000000,0.659542,1.000000,0.617143
648527,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,68,10.000000,0.971429,1.000000,0.971429
648527,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,70,6.500000,0.650000,1.000000,0.650000
648527,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,47,9.000000,0.604286,1.000000,0.604286
648527,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,18,5.000000,0.128571,1.000000,0.128571
649713,FLOW,1,1,700.000000,M1,286.002234,0.591425,413.997766,1398,7.500000,1.000000,1.000000,0.591425
649713,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,62,8.000000,0.757252,1.000000,0.708571
649713,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,67,10.000000,0.957143,1.000000,0.957143
649713,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,66,6.500000,0.612857,1.000000,0.612857
649713,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,42,9.000000,0.540000,1.000000,0.540000
649713,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,23,5.000000,0.164286,1.000000,0.164286
651659,FLOW,1,1,700.000000,M1,243.478268,0.652174,456.521732,1397,7.500000,1.000000,1.000000,0.652174
651659,FLOW,1,1,700.000000,M2,30.000000,0.957143,670.000000,57,8.000000,0.680597,1.000000,0.651429
651659,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,70,10.000000,1.000000,1.000000,1.000000
651659,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,69,6.500000,0.640714,1.000000,0.640714
651659,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,49,9.000000,0.630000,1.000000,0.630000
651659,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,17,5.000000,0.121429,1.000000,0.121429
652796,FLOW,1,1,700.000000,M1,324.302567,0.536711,375.697433,1398,7.500000,1.000000,1.000000,0.536711
652796,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,57,8.000000,0.696183,1.000000,0.651429
652796,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,69,10.000000,0.985714,1.000000,0.985714
652796,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,68,6.500000,0.631429,1.000000,0.631429
652796,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,47,9.000000,0.604286,1.000000,0.604286
652796,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,21,5.000000,0.150000,1.000000,0.150000
653853,FLOW,1,1,700.000000,M1,255.000000,0.635714,445.000000,1400,7.500000,1.000000,1.000000,0.635714
653853,FLOW,1,1,700.000000,M2,30.000000,0.957143,670.000000,37,8.000000,0.441791,1.000000,0.422857
653853,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,64,10.000000,0.914286,1.000000,0.914286
653853,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,57,6.500000,0.529286,1.000000,0.529286
653853,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,42,9.000000,0.540000,1.000000,0.540000
653853,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,16,5.000000,0.114286,1.000000,0.114286
654742,FLOW,1,1,700.000000,M1,255.000000,0.635714,445.000000,1400,7.500000,1.000000,1.000000,0.635714
654742,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,62,8.000000,0.757252,1.000000,0.708571
654742,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,69,10.000000,0.985714,1.000000,0.985714
654742,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,48,6.500000,0.445714,1.000000,0.445714
654742,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,33,9.000000,0.424286,1.000000,0.424286
654742,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,16,5.000000,0.114286,1.000000,0.114286
655624,FLOW,1,1,700.000000,M1,423.732060,0.394668,276.267940,1443,7.500000,1.000000,1.000000,0.394668
655624,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,55,8.000000,0.671756,1.000000,0.628571
655624,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,67,10.000000,0.957143,1.000000,0.957143
655624,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,70,6.500000,0.650000,1.000000,0.650000
655624,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,52,9.000000,0.668571,1.000000,0.668571
655624,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,18,5.000000,0.128571,1.000000,0.128571
656809,FLOW,1,1,700.000000,M1,277.138387,0.604088,422.861613,1388,7.500000,1.000000,1.000000,0.604088
656809,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,52,8.000000,0.635115,1.000000,0.594286
656809,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,70,10.000000,1.000000,1.000000,1.000000
656809,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,47,6.500000,0.436429,1.000000,0.436429
656809,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,25,9.000000,0.321429,1.000000,0.321429
656809,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,24,5.000000,0.171429,1.000000,0.171429
657718,FLOW,1,1,700.000000,M1,273.641651,0.609083,426.358349,1397,7.500000,1.000000,1.000000,0.609083
657718,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,62,8.000000,0.757252,1.000000,0.708571
657718,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,70,10.000000,1.000000,1.000000,1.000000
657718,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,44,6.500000,0.408571,1.000000,0.408571
657718,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,35,9.000000,0.450000,1.000000,0.450000
657718,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,13,5.000000,0.092857,1.000000,0.092857
658711,FLOW,1,1,700.000000,M1,278.143783,0.602652,421.856217,1373,7.500000,1.000000,1.000000,0.602652
658711,FLOW,1,1,700.000000,M2,30.000000,0.957143,670.000000,47,8.000000,0.561194,1.000000,0.537143
658711,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,64,10.000000,0.914286,1.000000,0.914286
658711,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,58,6.500000,0.538571,1.000000,0.538571
658711,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,39,9.000000,0.501429,1.000000,0.501429
658711,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,20,5.000000,0.142857,1.000000,0.142857
659590,FLOW,1,1,700.000000,M1,330.555349,0.527778,369.444651,1371,7.500000,1.000000,1.000000,0.527778
659590,FLOW,1,1,700.000000,M2,30.000000,0.957143,670.000000,50,8.000000,0.597015,1.000000,0.571429
659590,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,71,10.000000,1.000000,1.000000,1.000000
659590,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,63,6.500000,0.585000,1.000000,0.585000
659590,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,46,9.000000,0.591429,1.000000,0.591429
659590,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,16,5.000000,0.114286,1.000000,0.114286
660508,FLOW,1,1,700.000000,M1,261.069252,0.627044,438.930748,1397,7.500000,1.000000,1.000000,0.627044
660508,FLOW,1,1,700.000000,M2,45.000000,0.935714,655.000000,63,8.000000,0.769466,1.000000,0.720000
660508,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,70,10.000000,1.000000,1.000000,1.000000
660508,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,69,6.500000,0.640714,1.000000,0.640714
660508,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,41,9.000000,0.527143,1.000000,0.527143
660508,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,26,5.000000,0.185714,1.000000,0.185714
661483,FLOW,1,1,700.000000,M1,259.310230,0.629557,440.689770,1327,7.500000,1.000000,1.000000,0.629557
