runID,mode,seedUsed,measuring,simT,machine,down,availability,opT,proc,ict,performance,quality,oee
70598,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,20,5.000000,0.142857,1.000000,0.142857
72100,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
72100,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,68,8.000000,0.777143,1.000000,0.777143
72100,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,63,10.000000,0.900000,1.000000,0.900000
72100,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,66,6.500000,0.612857,1.000000,0.612857
72100,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,43,9.000000,0.624194,1.000000,0.552857
72100,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,18,5.000000,0.128571,1.000000,0.128571
73839,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
73839,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,70,8.000000,0.800000,1.000000,0.800000
73839,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,54,10.000000,0.771429,1.000000,0.771429
73839,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,59,6.500000,0.547857,1.000000,0.547857
73839,FLOW,1,1,700.000000,M5,106.524096,0.847823,593.475904,40,9.000000,0.606596,1.000000,0.514286
73839,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,12,5.000000,0.085714,1.000000,0.085714
75039,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
75039,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,70,8.000000,0.800000,1.000000,0.800000
75039,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,60,10.000000,0.857143,1.000000,0.857143
75039,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,62,6.500000,0.575714,1.000000,0.575714
75039,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,38,9.000000,0.551613,1.000000,0.488571
75039,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,23,5.000000,0.164286,1.000000,0.164286
75928,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
75928,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,69,8.000000,0.788571,1.000000,0.788571
75928,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,63,10.000000,0.900000,1.000000,0.900000
75928,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,58,6.500000,0.538571,1.000000,0.538571
75928,FLOW,1,1,700.000000,M5,116.740407,0.833228,583.259593,46,9.000000,0.709804,1.000000,0.591429
75928,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,11,5.000000,0.078571,1.000000,0.078571
76796,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
76796,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,70,8.000000,0.800000,1.000000,0.800000
76796,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,64,10.000000,0.914286,1.000000,0.914286
76796,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,53,6.500000,0.492143,1.000000,0.492143
76796,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,33,9.000000,0.479032,1.000000,0.424286
76796,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,18,5.000000,0.128571,1.000000,0.128571
77997,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
77997,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,67,8.000000,0.765714,1.000000,0.765714
77997,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,66,10.000000,0.942857,1.000000,0.942857
77997,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,67,6.500000,0.622143,1.000000,0.622143
77997,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,43,9.000000,0.624194,1.000000,0.552857
77997,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,17,5.000000,0.121429,1.000000,0.121429
78798,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
78798,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,68,8.000000,0.777143,1.000000,0.777143
78798,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,64,10.000000,0.914286,1.000000,0.914286
78798,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,67,6.500000,0.622143,1.000000,0.622143
78798,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,43,9.000000,0.624194,1.000000,0.552857
78798,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,16,5.000000,0.114286,1.000000,0.114286
79693,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
79693,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,67,8.000000,0.765714,1.000000,0.765714
79693,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,60,10.000000,0.857143,1.000000,0.857143
79693,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,61,6.500000,0.566429,1.000000,0.566429
79693,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,41,9.000000,0.595161,1.000000,0.527143
79693,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,17,5.000000,0.121429,1.000000,0.121429
80503,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
80503,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,69,8.000000,0.788571,1.000000,0.788571
80503,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,60,10.000000,0.857143,1.000000,0.857143
80503,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,62,6.500000,0.575714,1.000000,0.575714
80503,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,40,9.000000,0.580645,1.000000,0.514286
80503,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,21,5.000000,0.150000,1.000000,0.150000
81282,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
81282,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,69,8.000000,0.788571,1.000000,0.788571
81282,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,68,10.000000,0.971429,1.000000,0.971429
81282,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,68,6.500000,0.631429,1.000000,0.631429
81282,FLOW,1,1,700.000000,M5,120.000000,0.828571,580.000000,41,9.000000,0.636207,1.000000,0.527143
81282,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,17,5.000000,0.121429,1.000000,0.121429
82098,FLOW,1,1,700.000000,M1,626.000000,0.105714,74.000000,1440,7.500000,1.000000,1.000000,0.105714
82098,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,70,8.000000,0.800000,1.000000,0.800000
82098,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,51,10.000000,0.728571,1.000000,0.728571
82098,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,56,6.500000,0.520000,1.000000,0.520000
82098,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,34,9.000000,0.493548,1.000000,0.437143
82098,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,20,5.000000,0.142857,1.000000,0.142857
82943,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
82943,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,70,8.000000,0.800000,1.000000,0.800000
82943,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,64,10.000000,0.914286,1.000000,0.914286
82943,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,66,6.500000,0.612857,1.000000,0.612857
82943,FLOW,1,1,700.000000,M5,120.000000,0.828571,580.000000,44,9.000000,0.682759,1.000000,0.565714
82943,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,17,5.000000,0.121429,1.000000,0.121429
83777,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
83777,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,69,8.000000,0.788571,1.000000,0.788571
83777,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,67,10.000000,0.957143,1.000000,0.957143
83777,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,60,6.500000,0.557143,1.000000,0.557143
83777,FLOW,1,1,700.000000,M5,72.678714,0.896173,627.321286,36,9.000000,0.516482,1.000000,0.462857
83777,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,21,5.000000,0.150000,1.000000,0.150000
84744,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
84744,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,69,8.000000,0.788571,1.000000,0.788571
84744,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,57,10.000000,0.814286,1.000000,0.814286
84744,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,50,6.500000,0.464286,1.000000,0.464286
84744,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,38,9.000000,0.551613,1.000000,0.488571
84744,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,11,5.000000,0.078571,1.000000,0.078571
85740,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
85740,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,70,8.000000,0.800000,1.000000,0.800000
85740,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,65,10.000000,0.928571,1.000000,0.928571
85740,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,68,6.500000,0.631429,1.000000,0.631429
85740,FLOW,1,1,700.000000,M5,120.000000,0.828571,580.000000,47,9.000000,0.729310,1.000000,0.604286
85740,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,14,5.000000,0.100000,1.000000,0.100000
86568,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
86568,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,69,8.000000,0.788571,1.000000,0.788571
86568,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,65,10.000000,0.928571,1.000000,0.928571
86568,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,68,6.500000,0.631429,1.000000,0.631429
86568,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,44,9.000000,0.638710,1.000000,0.565714
86568,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,23,5.000000,0.164286,1.000000,0.164286
87396,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
87396,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,70,8.000000,0.800000,1.000000,0.800000
87396,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,60,10.000000,0.857143,1.000000,0.857143
87396,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,66,6.500000,0.612857,1.000000,0.612857
87396,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,39,9.000000,0.566129,1.000000,0.501429
87396,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,23,5.000000,0.164286,1.000000,0.164286
88329,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
88329,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,68,8.000000,0.777143,1.000000,0.777143
88329,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,62,10.000000,0.885714,1.000000,0.885714
88329,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,56,6.500000,0.520000,1.000000,0.520000
88329,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,40,9.000000,0.580645,1.000000,0.514286
88329,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,16,5.000000,0.114286,1.000000,0.114286
89171,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
89171,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,69,8.000000,0.788571,1.000000,0.788571
89171,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,60,10.000000,0.857143,1.000000,0.857143
89171,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,63,6.500000,0.585000,1.000000,0.585000
89171,FLOW,1,1,700.000000,M5,101.605698,0.854849,598.394302,49,9.000000,0.736972,1.000000,0.630000
89171,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,12,5.000000,0.085714,1.000000,0.085714
90099,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
90099,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,69,8.000000,0.788571,1.000000,0.788571
90099,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,63,10.000000,0.900000,1.000000,0.900000
90099,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,61,6.500000,0.566429,1.000000,0.566429
90099,FLOW,1,1,700.000000,M5,108.737791,0.844660,591.262209,44,9.000000,0.669754,1.000000,0.565714
90099,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,14,5.000000,0.100000,1.000000,0.100000
90913,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
90913,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,68,8.000000,0.777143,1.000000,0.777143
90913,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,63,10.000000,0.900000,1.000000,0.900000
90913,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,67,6.500000,0.622143,1.000000,0.622143
90913,FLOW,1,1,700.000000,M5,115.525583,0.834963,584.474417,52,9.000000,0.800719,1.000000,0.668571
90913,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,13,5.000000,0.092857,1.000000,0.092857
91694,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
91694,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,72,8.000000,0.822857,1.000000,0.822857
91694,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,53,10.000000,0.757143,1.000000,0.757143
91694,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,60,6.500000,0.557143,1.000000,0.557143
91694,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,44,9.000000,0.638710,1.000000,0.565714
91694,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,14,5.000000,0.100000,1.000000,0.100000
92477,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
92477,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,69,8.000000,0.788571,1.000000,0.788571
92477,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,60,10.000000,0.857143,1.000000,0.857143
92477,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,65,6.500000,0.603571,1.000000,0.603571
92477,FLOW,1,1,700.000000,M5,120.000000,0.828571,580.000000,43,9.000000,0.667241,1.000000,0.552857
92477,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,17,5.000000,0.121429,1.000000,0.121429
93363,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
93363,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,70,8.000000,0.800000,1.000000,0.800000
93363,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,63,10.000000,0.900000,1.000000,0.900000
93363,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,65,6.500000,0.603571,1.000000,0.603571
93363,FLOW,1,1,700.000000,M5,120.000000,0.828571,580.000000,48,9.000000,0.744828,1.000000,0.617143
93363,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,13,5.000000,0.092857,1.000000,0.092857
94122,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
94122,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,70,8.000000,0.800000,1.000000,0.800000
94122,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,65,10.000000,0.928571,1.000000,0.928571
94122,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,61,6.500000,0.566429,1.000000,0.566429
94122,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,44,9.000000,0.638710,1.000000,0.565714
94122,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,13,5.000000,0.092857,1.000000,0.092857
95800,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
95800,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,71,8.000000,0.811429,1.000000,0.811429
95800,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,62,10.000000,0.885714,1.000000,0.885714
95800,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,70,6.500000,0.650000,1.000000,0.650000
95800,FLOW,1,1,700.000000,M5,120.000000,0.828571,580.000000,53,9.000000,0.822414,1.000000,0.681429
95800,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,13,5.000000,0.092857,1.000000,0.092857
96662,FLOW,1,1,700.000000,M1,605.000000,0.135714,95.000000,1320,7.500000,1.000000,1.000000,0.135714
96662,FLOW,1,1,700.000000,M2,0.000000,1.000000,700.000000,68,8.000000,0.777143,1.000000,0.777143
96662,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,63,10.000000,0.900000,1.000000,0.900000
96662,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,63,6.500000,0.585000,1.000000,0.585000
96662,FLOW,1,1,700.000000,M5,80.000000,0.885714,620.000000,40,9.000000,0.580645,1.000000,0.514286
96662,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,20,5.000000,0.142857,1.000000,0.142857
