runID,mode,seedUsed,machine,downFail,downPM,downFail_meas,downPM_meas
539367,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
539367,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
539367,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
539367,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
539367,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
539367,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
543959,FLOW,1,M1,52.360288,200.000000,52.360288,140.000000
543959,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
543959,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
543959,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
543959,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
543959,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
546096,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
546096,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
546096,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
546096,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
546096,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
546096,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
548021,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
548021,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
548021,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
548021,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
548021,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
548021,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
549418,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
549418,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
549418,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
549418,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
549418,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
549418,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
550652,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
550652,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
550652,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
550652,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
550652,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
550652,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
551613,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
551613,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
551613,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
551613,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
551613,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
551613,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
552473,FLOW,1,M1,58.885811,220.000000,58.885811,160.000000
552473,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
552473,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
552473,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
552473,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
552473,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
553404,FLOW,1,M1,16.720874,220.000000,16.720874,160.000000
553404,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
553404,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
553404,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
553404,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
553404,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
554390,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
554390,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
554390,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
554390,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
554390,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
554390,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
555316,FLOW,1,M1,186.131269,220.000000,186.131269,160.000000
555316,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
555316,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
555316,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
555316,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
555316,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
556135,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
556135,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
556135,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
556135,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
556135,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
556135,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
556915,FLOW,1,M1,37.276987,220.000000,0.000000,174.000000
556915,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
556915,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
556915,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
556915,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
556915,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
557695,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
557695,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
557695,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
557695,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
557695,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
557695,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
558459,FLOW,1,M1,5.459938,220.000000,0.000000,160.000000
558459,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
558459,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
558459,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
558459,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
558459,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
