runID,mode,seedUsed,machine,downFail,downPM,downFail_meas,downPM_meas
76796,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
76796,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
76796,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
76796,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
76796,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
76796,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
77997,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
77997,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
77997,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
77997,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
77997,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
77997,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
78798,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
78798,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
78798,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
78798,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
78798,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
78798,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
79693,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
79693,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
79693,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
79693,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
79693,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
79693,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
80503,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
80503,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
80503,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
80503,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
80503,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
80503,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
81282,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
81282,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
81282,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
81282,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
81282,FLOW,1,M5,0.000000,120.000000,0.000000,120.000000
81282,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
82098,FLOW,1,M1,0.483955,825.000000,0.000000,626.000000
82098,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
82098,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
82098,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
82098,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
82098,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
82943,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
82943,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
82943,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
82943,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
82943,FLOW,1,M5,0.000000,120.000000,0.000000,120.000000
82943,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
83777,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
83777,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
83777,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
83777,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
83777,FLOW,1,M5,0.000000,80.000000,0.000000,72.678714
83777,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
84744,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
84744,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
84744,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
84744,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
84744,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
84744,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
85740,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
85740,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
85740,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
85740,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
85740,FLOW,1,M5,0.000000,120.000000,0.000000,120.000000
85740,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
86568,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
86568,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
86568,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
86568,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
86568,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
86568,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
87396,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
87396,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
87396,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
87396,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
87396,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
87396,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
88329,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
88329,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
88329,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
88329,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
88329,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
88329,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
89171,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
89171,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
89171,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
89171,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
89171,FLOW,1,M5,0.000000,120.000000,0.000000,101.605698
89171,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
90099,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
90099,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
90099,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
90099,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
90099,FLOW,1,M5,0.000000,120.000000,0.000000,108.737791
90099,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
90913,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
90913,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
90913,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
90913,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
90913,FLOW,1,M5,0.000000,120.000000,0.000000,115.525583
90913,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
91694,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
91694,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
91694,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
91694,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
91694,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
91694,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
92477,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
92477,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
92477,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
92477,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
92477,FLOW,1,M5,0.000000,120.000000,0.000000,120.000000
92477,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
93363,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
93363,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
93363,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
93363,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
93363,FLOW,1,M5,0.000000,120.000000,0.000000,120.000000
93363,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
94122,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
94122,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
94122,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
94122,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
94122,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
94122,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
95800,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
95800,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
95800,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
95800,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
95800,FLOW,1,M5,0.000000,120.000000,0.000000,120.000000
95800,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
96662,FLOW,1,M1,0.000000,825.000000,0.000000,605.000000
96662,FLOW,1,M2,0.000000,0.000000,0.000000,0.000000
96662,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
96662,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
96662,FLOW,1,M5,0.000000,80.000000,0.000000,80.000000
96662,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
