runID,mode,seedUsed,machine,downFail,downPM,downFail_meas,downPM_meas
287197,FLOW,1,M1,74.180351,230.000000,74.180351,160.000000
287197,FLOW,1,M2,0.000000,35.000000,0.000000,35.000000
287197,FLOW,1,M3,0.000000,0.000000,0.000000,0.000000
287197,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
287197,FLOW,1,M5,0.000000,0.000000,0.000000,0.000000
287197,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
