runID,mode,seedUsed,measuring,simT,machine,down,availability,opT,proc,ict,performance,quality,oee
287197,FLOW,1,1,700.000000,M1,234.180351,0.665457,465.819649,1398,7.500000,1.000000,1.000000,0.665457
287197,FLOW,1,1,700.000000,M2,35.000000,0.950000,665.000000,67,8.000000,0.806015,1.000000,0.765714
287197,FLOW,1,1,700.000000,M3,0.000000,1.000000,700.000000,65,10.000000,0.928571,1.000000,0.928571
287197,FLOW,1,1,700.000000,M4,0.000000,1.000000,700.000000,62,6.500000,0.575714,1.000000,0.575714
287197,FLOW,1,1,700.000000,M5,0.000000,1.000000,700.000000,37,9.000000,0.475714,1.000000,0.475714
287197,FLOW,1,1,700.000000,J1,0.000000,1.000000,700.000000,20,5.000000,0.142857,1.000000,0.142857
